tf_name	target_name	start_position	end_position	direction	binding_score	p_value	binding_sites
abd-A	Chro	22871234	22871534	(-)	941.22	0.000600	22871466:941.22:0.000600
abd-A	Tip60	4011425	4011725	(-)	1030.34	0.000308	4011589:1030.34:0.000308
abd-A	LysE	1212576	1212876	(+)	941.22	0.000600	1212801:941.22:0.000600
abd-A	Gr28b	7458704	7459004	(-)	1246.78	0.000117	7458960:1246.78:0.000117
abd-A	Xrp1	14745259	14745559	(+)	852.10	0.000987	14745330:852.10:0.000987
abd-A	fdl	8378834	8379134	(-)	1157.66	0.000213	8379093:1157.66:0.000213 8379027:953.95:0.000404 8378907:941.22:0.000600 8379045:941.22:0.000600 8379005:852.10:0.000987
abd-A	CG5823	13360259	13360559	(-)	1030.34	0.000308	13360416:1030.34:0.000308
abd-A	Axud1	2365094	2365394	(+)	941.22	0.000600	2365101:941.22:0.000600
abd-A	CG16838	16124877	16125177	(+)	864.83	0.000795	16124880:864.83:0.000795 16124907:864.83:0.000795 16124978:864.83:0.000795
abd-A	CG15369	9110654	9110954	(+)	941.22	0.000600	9110779:941.22:0.000600
abd-A	EfSec	17273676	17273976	(-)	953.95	0.000404	17273926:953.95:0.000404
abd-A	RpS21	2855819	2856119	(+)	1246.78	0.000117	2855897:1246.78:0.000117
abd-A	CG43266	22736247	22736547	(-)	1246.78	0.000117	22736250:1246.78:0.000117 22736410:1157.66:0.000213
abd-A	mino	23750662	23750962	(+)	1246.78	0.000117	23750884:1246.78:0.000117 23750873:953.95:0.000404
abd-A	Ance-4	4929597	4929897	(-)	941.22	0.000600	4929785:941.22:0.000600
abd-A	CG6508	10818856	10819156	(+)	1246.78	0.000117	10818896:1246.78:0.000117 10819141:864.83:0.000795
abd-A	CG7580	17467898	17468198	(+)	941.22	0.000600	17467920:941.22:0.000600
abd-A	sm	15434526	15434826	(-)	852.10	0.000987	15434773:852.10:0.000987
abd-A	Strn-Mlck	11876953	11877253	(-)	852.10	0.000987	11877240:852.10:0.000987
abd-A	CG8485	10127125	10127425	(-)	953.95	0.000404	10127293:953.95:0.000404
abd-A	Hrb87F	9486203	9486503	(-)	864.83	0.000795	9486487:864.83:0.000795
abd-A	CG31817	16337835	16338135	(-)	1246.78	0.000117	16337990:1246.78:0.000117
abd-A	CG12691	4159879	4160179	(+)	1157.66	0.000213	4159979:1157.66:0.000213
abd-A	Cdk9	18525182	18525482	(-)	1157.66	0.000213	18525355:1157.66:0.000213
abd-A	CG33108	19821130	19821430	(+)	852.10	0.000987	19821208:852.10:0.000987
abd-A	CG16848	13412268	13412568	(+)	941.22	0.000600	13412382:941.22:0.000600 13412274:852.10:0.000987
abd-A	Ipp	9784260	9784560	(+)	864.83	0.000795	9784386:864.83:0.000795
abd-A	CG10283	18484463	18484763	(-)	941.22	0.000600	18484696:941.22:0.000600
abd-A	smid	7374463	7374763	(+)	864.83	0.000795	7374483:864.83:0.000795
abd-A	Ir56c	15397022	15397322	(+)	852.10	0.000987	15397178:852.10:0.000987
abd-A	CG4036	9790631	9790931	(+)	941.22	0.000600	9790817:941.22:0.000600 9790881:941.22:0.000600 9790798:852.10:0.000987 9790862:852.10:0.000987
abd-A	CG32846	2951568	2951868	(-)	864.83	0.000795	2951577:864.83:0.000795
abd-A	Rfabg	1081344	1081644	(+)	1157.66	0.000213	1081352:1157.66:0.000213 1081493:852.10:0.000987
abd-A	CG5946	11815255	11815555	(-)	1246.78	0.000117	11815494:1246.78:0.000117
abd-A	Tsp3A	2513721	2514021	(-)	941.22	0.000600	2513733:941.22:0.000600
abd-A	insc	16723483	16723783	(-)	953.95	0.000404	16723685:953.95:0.000404
abd-A	CG13048	16276777	16277077	(-)	864.83	0.000795	16276958:864.83:0.000795
abd-A	l(3)05822	14120398	14120698	(-)	1157.66	0.000213	14120657:1157.66:0.000213 14120609:953.95:0.000404
abd-A	nAChRalpha4	23241878	23242178	(+)	941.22	0.000600	23242148:941.22:0.000600
abd-A	CG42813	23054194	23054494	(-)	1246.78	0.000117	23054389:1246.78:0.000117 23054405:1030.34:0.000308
abd-A	Gtp-bp	11023070	11023370	(-)	852.10	0.000987	11023340:852.10:0.000987
abd-A	CG15128	15575533	15575833	(-)	941.22	0.000600	15575652:941.22:0.000600 15575732:852.10:0.000987 15575767:852.10:0.000987
abd-A	CG13869	16126884	16127184	(-)	1030.34	0.000308	16127076:1030.34:0.000308
abd-A	CG1407	5920348	5920648	(-)	941.22	0.000600	5920575:941.22:0.000600 5920554:864.83:0.000795
abd-A	CG10555	8292722	8293022	(+)	1246.78	0.000117	8292827:1246.78:0.000117 8292867:1157.66:0.000213
abd-A	DNApol-alpha60	20354635	20354935	(-)	953.95	0.000404	20354780:953.95:0.000404
abd-A	CG43191	7924620	7924920	(-)	953.95	0.000404	7924640:953.95:0.000404
abd-A	CG14352	1611159	1611459	(+)	1246.78	0.000117	1611322:1246.78:0.000117
abd-A	CG42759	5968541	5968841	(+)	941.22	0.000600	5968708:941.22:0.000600
abd-A	CG15533	26254291	26254591	(+)	953.95	0.000404	26254299:953.95:0.000404 26254477:864.83:0.000795
abd-A	Aprt	1884969	1885269	(-)	852.10	0.000987	1885158:852.10:0.000987
abd-A	Rrp40	1728481	1728781	(+)	864.83	0.000795	1728617:864.83:0.000795
abd-A	rha	21165723	21166023	(+)	1157.66	0.000213	21165832:1157.66:0.000213
abd-A	CG10177	19347255	19347555	(-)	852.10	0.000987	19347383:852.10:0.000987
abd-A	CG5037	10331220	10331520	(+)	1246.78	0.000117	10331238:1246.78:0.000117 10331245:941.22:0.000600 10331433:852.10:0.000987
abd-A	CG13477	14684196	14684496	(+)	1246.78	0.000117	14684311:1246.78:0.000117 14684263:864.83:0.000795
abd-A	CG13901	837771	838071	(-)	1246.78	0.000117	837927:1246.78:0.000117
abd-A	CG5482	14519500	14519800	(-)	941.22	0.000600	14519504:941.22:0.000600
abd-A	St2	5077314	5077614	(+)	1157.66	0.000213	5077361:1157.66:0.000213 5077425:852.10:0.000987
abd-A	st	16490500	16490800	(+)	953.95	0.000404	16490591:953.95:0.000404
abd-A	Dbp45A	4975088	4975388	(+)	1246.78	0.000117	4975161:1246.78:0.000117 4975246:953.95:0.000404
abd-A	Dip-B	9607759	9608059	(+)	1030.34	0.000308	9607851:1030.34:0.000308 9607772:941.22:0.000600 9607959:852.10:0.000987
abd-A	Sclp	11818645	11818945	(-)	953.95	0.000404	11818907:953.95:0.000404
abd-A	CG13994	6062738	6063038	(+)	864.83	0.000795	6062752:864.83:0.000795
abd-A	CG34201	16638168	16638468	(+)	953.95	0.000404	16638308:953.95:0.000404
abd-A	Cog7	25758729	25759029	(-)	941.22	0.000600	25758929:941.22:0.000600
abd-A	CG43173	17926857	17927157	(+)	941.22	0.000600	17927059:941.22:0.000600
abd-A	CG9468	8781202	8781502	(-)	953.95	0.000404	8781461:953.95:0.000404 8781473:953.95:0.000404
abd-A	CG5078	20498881	20499181	(+)	1246.78	0.000117	20498905:1246.78:0.000117
abd-A	CG6865	18856496	18856796	(+)	953.95	0.000404	18856720:953.95:0.000404
abd-A	kel	18138033	18138333	(-)	1157.66	0.000213	18138158:1157.66:0.000213
abd-A	CG13272	16804633	16804933	(+)	1030.34	0.000308	16804799:1030.34:0.000308
abd-A	kst	3349857	3350157	(+)	852.10	0.000987	3349993:852.10:0.000987
abd-A	CG8010	19162879	19163179	(-)	941.22	0.000600	19163097:941.22:0.000600
abd-A	Faf	18708549	18708849	(-)	941.22	0.000600	18708682:941.22:0.000600
abd-A	CG33342	20202336	20202636	(+)	953.95	0.000404	20202418:953.95:0.000404
abd-A	CG43130	4645089	4645389	(+)	1246.78	0.000117	4645114:1246.78:0.000117 4645090:852.10:0.000987
abd-A	bbc	9382317	9382617	(-)	1157.66	0.000213	9382569:1157.66:0.000213
abd-A	Akh	4141216	4141516	(+)	1246.78	0.000117	4141502:1246.78:0.000117 4141320:864.83:0.000795 4141342:864.83:0.000795
abd-A	CG33937	5180966	5181266	(+)	941.22	0.000600	5181073:941.22:0.000600 5181214:864.83:0.000795
abd-A	CG15262	15297557	15297857	(+)	941.22	0.000600	15297568:941.22:0.000600
abd-A	Cul3	15271974	15272274	(-)	852.10	0.000987	15272104:852.10:0.000987
abd-A	CG1943	2900330	2900630	(+)	852.10	0.000987	2900551:852.10:0.000987
abd-A	CG43340	3524725	3525025	(+)	1157.66	0.000213	3524750:1157.66:0.000213
abd-A	ArfGAP3	22710627	22710927	(-)	852.10	0.000987	22710877:852.10:0.000987
abd-A	CG15484	12707661	12707961	(-)	1246.78	0.000117	12707735:1246.78:0.000117
abd-A	CG4553	21302587	21302887	(-)	953.95	0.000404	21302789:953.95:0.000404
abd-A	Atg3	18741536	18741836	(+)	941.22	0.000600	18741643:941.22:0.000600
abd-A	CG11291	18098625	18098925	(+)	941.22	0.000600	18098762:941.22:0.000600 18098837:852.10:0.000987
abd-A	SAK	21508937	21509237	(-)	941.22	0.000600	21509014:941.22:0.000600 21509228:852.10:0.000987
abd-A	CG16972	13203245	13203545	(-)	953.95	0.000404	13203403:953.95:0.000404 13203436:852.10:0.000987
abd-A	Send1	2255000	2255300	(-)	1246.78	0.000117	2255244:1246.78:0.000117
abd-A	Spn	2554242	2554542	(-)	852.10	0.000987	2554383:852.10:0.000987
abd-A	CG10341	18698463	18698763	(+)	852.10	0.000987	18698696:852.10:0.000987
abd-A	CG18004	6772471	6772771	(+)	1157.66	0.000213	6772652:1157.66:0.000213
abd-A	fax	16401499	16401799	(-)	941.22	0.000600	16401755:941.22:0.000600
abd-A	CG32112	12734567	12734867	(+)	941.22	0.000600	12734747:941.22:0.000600
abd-A	l(2)35Bd	15009688	15009988	(+)	1246.78	0.000117	15009841:1246.78:0.000117 15009802:941.22:0.000600
abd-A	dysc	13896286	13896586	(-)	1246.78	0.000117	13896527:1246.78:0.000117
abd-A	Cpr47Ed	7149261	7149561	(-)	953.95	0.000404	7149429:953.95:0.000404
abd-A	CG14395	8489647	8489947	(+)	1157.66	0.000213	8489821:1157.66:0.000213
abd-A	tra	16584100	16584400	(-)	941.22	0.000600	16584311:941.22:0.000600
abd-A	pps	8239299	8239599	(+)	1246.78	0.000117	8239354:1246.78:0.000117
abd-A	CG13344	9749251	9749551	(+)	1157.66	0.000213	9749447:1157.66:0.000213
abd-A	tilB	21851322	21851622	(+)	1030.34	0.000308	21851327:1030.34:0.000308 21851435:941.22:0.000600
abd-A	CG3638	1130667	1130967	(-)	864.83	0.000795	1130857:864.83:0.000795 1130900:864.83:0.000795
abd-A	Mbs	16044808	16045108	(+)	1246.78	0.000117	16044925:1246.78:0.000117
abd-A	CG14760	4141477	4141777	(+)	1030.34	0.000308	4141577:1030.34:0.000308
abd-A	Glut1	959409	959709	(+)	1157.66	0.000213	959553:1157.66:0.000213
abd-A	nullo	6943258	6943558	(+)	852.10	0.000987	6943392:852.10:0.000987
abd-A	Acp33A	11591628	11591928	(-)	864.83	0.000795	11591753:864.83:0.000795
abd-A	CG17325	18812397	18812697	(+)	864.83	0.000795	18812513:864.83:0.000795
abd-A	CG13829	18987010	18987310	(-)	941.22	0.000600	18987163:941.22:0.000600
abd-A	Sfp60F	21060161	21060461	(-)	1246.78	0.000117	21060261:1246.78:0.000117
abd-A	tomboy20	6561629	6561929	(-)	941.22	0.000600	6561901:941.22:0.000600
abd-A	CG17680	14035452	14035752	(-)	864.83	0.000795	14035649:864.83:0.000795
abd-A	pyd3	3575751	3576051	(-)	953.95	0.000404	3576015:953.95:0.000404
abd-A	Surf1	6951195	6951495	(+)	852.10	0.000987	6951374:852.10:0.000987
abd-A	CG12567	32853	33153	(-)	864.83	0.000795	33137:864.83:0.000795
abd-A	kni	20687606	20687906	(-)	852.10	0.000987	20687722:852.10:0.000987
abd-A	CG34027	20934704	20935004	(-)	941.22	0.000600	20934783:941.22:0.000600 20934852:941.22:0.000600 20934945:941.22:0.000600
abd-A	imd	14301054	14301354	(-)	852.10	0.000987	14301287:852.10:0.000987
abd-A	CG5498	20377159	20377459	(-)	864.83	0.000795	20377269:864.83:0.000795
abd-A	CG5793	16953394	16953694	(+)	953.95	0.000404	16953481:953.95:0.000404
abd-A	CG9498	6350984	6351284	(-)	1030.34	0.000308	6351153:1030.34:0.000308
abd-A	CG10326	12469192	12469492	(+)	852.10	0.000987	12469246:852.10:0.000987
abd-A	CG6712	12096461	12096761	(-)	1246.78	0.000117	12096577:1246.78:0.000117 12096641:953.95:0.000404
abd-A	CG11984	4840560	4840860	(-)	941.22	0.000600	4840707:941.22:0.000600
abd-A	MESR6	19085519	19085819	(+)	864.83	0.000795	19085792:864.83:0.000795
abd-A	yps	12118200	12118500	(-)	953.95	0.000404	12118402:953.95:0.000404
abd-A	CG43221	17485529	17485829	(+)	941.22	0.000600	17485638:941.22:0.000600
abd-A	shn	7091883	7092183	(+)	1030.34	0.000308	7091928:1030.34:0.000308
abd-A	CG32856	11791023	11791323	(-)	1246.78	0.000117	11791086:1246.78:0.000117 11791069:852.10:0.000987
abd-A	CG5149	7388203	7388503	(-)	941.22	0.000600	7388435:941.22:0.000600
abd-A	Tango4	11914850	11915150	(+)	1030.34	0.000308	11914937:1030.34:0.000308
abd-A	bmm	14779462	14779762	(-)	1246.78	0.000117	14779639:1246.78:0.000117
abd-A	CG11200	16195824	16196124	(-)	953.95	0.000404	16195884:953.95:0.000404 16196104:953.95:0.000404
abd-A	Dnz1	10856594	10856894	(-)	941.22	0.000600	10856812:941.22:0.000600
abd-A	Ant2	10680890	10681190	(-)	941.22	0.000600	10681143:941.22:0.000600
abd-A	CG4022	9403882	9404182	(-)	852.10	0.000987	9404096:852.10:0.000987
abd-A	mtd	1149519	1149819	(-)	852.10	0.000987	1149667:852.10:0.000987
abd-A	CG31200	16571010	16571310	(-)	1246.78	0.000117	16571149:1246.78:0.000117 16571178:941.22:0.000600 16571047:852.10:0.000987
abd-A	Dgp-1	14058925	14059225	(-)	1246.78	0.000117	14059211:1246.78:0.000117
abd-A	Fancd2	16641862	16642162	(-)	1030.34	0.000308	16642087:1030.34:0.000308 16641883:864.83:0.000795
abd-A	Ublcp1	18886964	18887264	(+)	953.95	0.000404	18887088:953.95:0.000404
abd-A	CG4615	6996283	6996583	(-)	864.83	0.000795	6996436:864.83:0.000795
abd-A	CG1316	4283600	4283900	(+)	852.10	0.000987	4283736:852.10:0.000987
abd-A	Ir40a	22214326	22214626	(-)	864.83	0.000795	22214614:864.83:0.000795
abd-A	CG31533	9983103	9983403	(-)	941.22	0.000600	9983298:941.22:0.000600
abd-A	Cyp6w1	2060938	2061238	(+)	864.83	0.000795	2060974:864.83:0.000795
abd-A	cid	9372871	9373171	(+)	953.95	0.000404	9373014:953.95:0.000404 9373040:852.10:0.000987
abd-A	Rpb7	11048852	11049152	(-)	1246.78	0.000117	11048971:1246.78:0.000117 11048932:864.83:0.000795
abd-A	CG34442	10254052	10254352	(+)	1246.78	0.000117	10254243:1246.78:0.000117
abd-A	MBD-R2	8181937	8182237	(-)	1246.78	0.000117	8182216:1246.78:0.000117
abd-A	Iap2	11822172	11822472	(-)	864.83	0.000795	11822262:864.83:0.000795
abd-A	rin	9474293	9474593	(+)	941.22	0.000600	9474579:941.22:0.000600 9474359:852.10:0.000987
abd-A	CG10077	6948562	6948862	(-)	864.83	0.000795	6948738:864.83:0.000795
abd-A	CG31088	11776760	11777060	(-)	852.10	0.000987	11776841:852.10:0.000987
abd-A	Zwilch	27039048	27039348	(-)	852.10	0.000987	27039255:852.10:0.000987
abd-A	CG30357	4609079	4609379	(-)	1157.66	0.000213	4609191:1157.66:0.000213 4609351:852.10:0.000987
abd-A	CG14142	11166363	11166663	(+)	1246.78	0.000117	11166656:1246.78:0.000117
abd-A	Sfp33A3	11839661	11839961	(+)	1246.78	0.000117	11839790:1246.78:0.000117
abd-A	RpII33	13833086	13833386	(+)	1246.78	0.000117	13833218:1246.78:0.000117
abd-A	nompB	21589373	21589673	(-)	953.95	0.000404	21589604:953.95:0.000404 21589527:941.22:0.000600
abd-A	Anp	26035419	26035719	(+)	1246.78	0.000117	26035440:1246.78:0.000117 26035601:1030.34:0.000308
abd-A	Scgbeta	8248101	8248401	(-)	864.83	0.000795	8248349:864.83:0.000795
abd-A	JhI-26	12176574	12176874	(+)	1157.66	0.000213	12176718:1157.66:0.000213 12176585:1030.34:0.000308
abd-A	CG8490	8222570	8222870	(+)	1246.78	0.000117	8222654:1246.78:0.000117
abd-A	Spase22-23	20055707	20056007	(-)	864.83	0.000795	20055929:864.83:0.000795
abd-A	elgi	15949399	15949699	(+)	941.22	0.000600	15949442:941.22:0.000600
abd-A	CG32473	9130235	9130535	(+)	941.22	0.000600	9130292:941.22:0.000600
abd-A	msopa	22075657	22075957	(+)	953.95	0.000404	22075773:953.95:0.000404
abd-A	CG15544	26653290	26653590	(+)	953.95	0.000404	26653553:953.95:0.000404
abd-A	barr	20060927	20061227	(-)	864.83	0.000795	20061073:864.83:0.000795
abd-A	CG18754	19509819	19510119	(+)	941.22	0.000600	19509998:941.22:0.000600
abd-A	CG13643	20731676	20731976	(-)	852.10	0.000987	20731912:852.10:0.000987
abd-A	prod	14858588	14858888	(-)	941.22	0.000600	14858828:941.22:0.000600
abd-A	CG17124	10756275	10756575	(-)	941.22	0.000600	10756482:941.22:0.000600
abd-A	CG43138	7422086	7422386	(+)	941.22	0.000600	7422104:941.22:0.000600
abd-A	tum	9746144	9746444	(-)	864.83	0.000795	9746198:864.83:0.000795 9746370:864.83:0.000795
abd-A	Muc96D	21226317	21226617	(-)	1157.66	0.000213	21226468:1157.66:0.000213
abd-A	Tg	8011154	8011454	(+)	1246.78	0.000117	8011180:1246.78:0.000117
abd-A	CG11284	8575333	8575633	(+)	941.22	0.000600	8575583:941.22:0.000600
abd-A	CG11504	25823371	25823671	(+)	941.22	0.000600	25823506:941.22:0.000600 25823554:864.83:0.000795
abd-A	Myd88	5196177	5196477	(-)	1030.34	0.000308	5196422:1030.34:0.000308
abd-A	Nha2	18824200	18824500	(-)	1246.78	0.000117	18824261:1246.78:0.000117 18824220:941.22:0.000600
abd-A	CG4449	19076972	19077272	(-)	1246.78	0.000117	19077175:1246.78:0.000117
abd-A	CG9090	16168582	16168882	(-)	1157.66	0.000213	16168830:1157.66:0.000213
abd-A	Cnot4	10396928	10397228	(+)	864.83	0.000795	10397104:864.83:0.000795
abd-A	I-2	9829855	9830155	(-)	953.95	0.000404	9830117:953.95:0.000404
abd-A	CG18607	15176363	15176663	(+)	941.22	0.000600	15176420:941.22:0.000600
abd-A	CG16935	9749385	9749685	(-)	1157.66	0.000213	9749447:1157.66:0.000213
abd-A	CG7208	14011069	14011369	(-)	864.83	0.000795	14011233:864.83:0.000795
abd-A	eff	10566463	10566763	(-)	1246.78	0.000117	10566686:1246.78:0.000117
abd-A	CG4704	18671974	18672274	(-)	852.10	0.000987	18672064:852.10:0.000987
abd-A	CG42304	2651837	2652137	(+)	941.22	0.000600	2652017:941.22:0.000600 2651916:864.83:0.000795
abd-A	CG33934	15871296	15871596	(+)	941.22	0.000600	15871405:941.22:0.000600 15871436:864.83:0.000795
abd-A	mtTFB1	11701828	11702128	(+)	941.22	0.000600	11701831:941.22:0.000600
abd-A	CG14452	22688802	22689102	(+)	864.83	0.000795	22689014:864.83:0.000795
abd-A	Pi3K59F	19447764	19448064	(+)	941.22	0.000600	19447823:941.22:0.000600 19447781:864.83:0.000795
abd-A	CG34204	17683649	17683949	(+)	953.95	0.000404	17683842:953.95:0.000404
abd-A	PGRP-LA	9328538	9328838	(+)	864.83	0.000795	9328546:864.83:0.000795
abd-A	CG33298	9495223	9495523	(+)	941.22	0.000600	9495354:941.22:0.000600
abd-A	CG7781	8325359	8325659	(-)	941.22	0.000600	8325618:941.22:0.000600
abd-A	fax	16401213	16401513	(-)	1030.34	0.000308	16401406:1030.34:0.000308
abd-A	CG30480	10565591	10565891	(-)	864.83	0.000795	10565601:864.83:0.000795
abd-A	CG7985	14025328	14025628	(+)	1246.78	0.000117	14025488:1246.78:0.000117 14025504:1246.78:0.000117 14025397:941.22:0.000600
abd-A	CG7236	5711652	5711952	(+)	941.22	0.000600	5711708:941.22:0.000600
abd-A	CG16837	20362658	20362958	(+)	941.22	0.000600	20362716:941.22:0.000600 20362723:852.10:0.000987
abd-A	Gr36a	17176367	17176667	(+)	1246.78	0.000117	17176568:1246.78:0.000117
abd-A	Mekk1	14569266	14569566	(-)	864.83	0.000795	14569488:864.83:0.000795
abd-A	CG2918	2168761	2169061	(-)	1246.78	0.000117	2168991:1246.78:0.000117
abd-A	kkv	1218538	1218838	(-)	852.10	0.000987	1218666:852.10:0.000987
abd-A	CG13192	7712599	7712899	(+)	1157.66	0.000213	7712607:1157.66:0.000213
abd-A	CG9336	20858444	20858744	(+)	1030.34	0.000308	20858452:1030.34:0.000308
abd-A	CG12355	15488599	15488899	(-)	953.95	0.000404	15488855:953.95:0.000404 15488757:941.22:0.000600
abd-A	PPO1	13777428	13777728	(-)	953.95	0.000404	13777701:953.95:0.000404
abd-A	bru-3	13791577	13791877	(-)	864.83	0.000795	13791842:864.83:0.000795
abd-A	Mst57Dc	21655370	21655670	(-)	953.95	0.000404	21655477:953.95:0.000404 21655537:941.22:0.000600
abd-A	CG4603	5126720	5127020	(+)	1246.78	0.000117	5126727:1246.78:0.000117
abd-A	Eip71CD	15504412	15504712	(+)	864.83	0.000795	15504600:864.83:0.000795
abd-A	CG44000	5045146	5045446	(+)	953.95	0.000404	5045289:953.95:0.000404
abd-A	CG43345	21168299	21168599	(-)	852.10	0.000987	21168487:852.10:0.000987 21168521:852.10:0.000987
abd-A	CG7695	14443183	14443483	(-)	864.83	0.000795	14443438:864.83:0.000795
abd-A	Cp1	9848435	9848735	(+)	953.95	0.000404	9848457:953.95:0.000404 9848523:953.95:0.000404
abd-A	Cdk4	12467019	12467319	(+)	1246.78	0.000117	12467067:1246.78:0.000117
abd-A	yuri	15259693	15259993	(-)	852.10	0.000987	15259903:852.10:0.000987
abd-A	Fdxh	9364108	9364408	(-)	941.22	0.000600	9364175:941.22:0.000600 9364288:941.22:0.000600 9364372:864.83:0.000795
abd-A	CG14073	18813725	18814025	(-)	953.95	0.000404	18813741:953.95:0.000404 18813972:953.95:0.000404 18813816:864.83:0.000795 18813910:864.83:0.000795
abd-A	CG7653	15880106	15880406	(-)	1246.78	0.000117	15880270:1246.78:0.000117
abd-A	CG17681	18152872	18153172	(+)	864.83	0.000795	18152913:864.83:0.000795
abd-A	CG6999	8982149	8982449	(+)	941.22	0.000600	8982329:941.22:0.000600
abd-A	CG4836	15839343	15839643	(+)	852.10	0.000987	15839361:852.10:0.000987
abd-A	CG43308	16450456	16450756	(-)	1246.78	0.000117	16450586:1246.78:0.000117 16450565:852.10:0.000987
abd-A	Tina-1	20829593	20829893	(-)	864.83	0.000795	20829810:864.83:0.000795
abd-A	Ugt86Dc	6980097	6980397	(+)	941.22	0.000600	6980157:941.22:0.000600
abd-A	CG10466	19791936	19792236	(+)	1246.78	0.000117	19792029:1246.78:0.000117
abd-A	Notum	16016329	16016629	(+)	941.22	0.000600	16016388:941.22:0.000600
abd-A	CG31279	12256152	12256452	(+)	1246.78	0.000117	12256189:1246.78:0.000117 12256417:941.22:0.000600
abd-A	pre-mod(mdg4)-E	17190962	17191262	(-)	1246.78	0.000117	17191080:1246.78:0.000117
abd-A	Gr59c	18991206	18991506	(-)	864.83	0.000795	18991339:864.83:0.000795
abd-A	CG3760	20825644	20825944	(+)	852.10	0.000987	20825785:852.10:0.000987
abd-A	Hsf	14022089	14022389	(-)	953.95	0.000404	14022332:953.95:0.000404
abd-A	CG11345	4458113	4458413	(-)	941.22	0.000600	4458388:941.22:0.000600 4458401:852.10:0.000987
abd-A	Dph5	18408897	18409197	(-)	953.95	0.000404	18409042:953.95:0.000404
abd-A	Rrp47	15838679	15838979	(+)	941.22	0.000600	15838865:941.22:0.000600
abd-A	CG4186	20762435	20762735	(+)	1246.78	0.000117	20762505:1246.78:0.000117
abd-A	Cpr62Ba	1831733	1832033	(-)	852.10	0.000987	1831837:852.10:0.000987
abd-A	RpLP0-like	5987045	5987345	(-)	1030.34	0.000308	5987253:1030.34:0.000308
abd-A	mas	4167414	4167714	(-)	941.22	0.000600	4167706:941.22:0.000600
abd-A	CG32783	3838825	3839125	(+)	1246.78	0.000117	3838902:1246.78:0.000117 3838942:1246.78:0.000117
abd-A	ik2	20675964	20676264	(+)	864.83	0.000795	20676144:864.83:0.000795
abd-A	CG7627	8362419	8362719	(-)	852.10	0.000987	8362640:852.10:0.000987
abd-A	wake	18492232	18492532	(+)	852.10	0.000987	18492269:852.10:0.000987
abd-A	Vti1	692869	693169	(-)	1246.78	0.000117	693126:1246.78:0.000117
abd-A	Trf	8072644	8072944	(+)	941.22	0.000600	8072791:941.22:0.000600
abd-A	CG2144	3406534	3406834	(+)	941.22	0.000600	3406706:941.22:0.000600
abd-A	CG42732	6231604	6231904	(-)	852.10	0.000987	6231711:852.10:0.000987
abd-A	CG4751	11130486	11130786	(+)	1157.66	0.000213	11130735:1157.66:0.000213 11130525:864.83:0.000795 11130578:852.10:0.000987
