external_id	canonical_transcript_id	organism_id	chromosome	start	end	strand	status	symbol	aliases	description	
ENSG00000182541	ENST00000340552	homo_sapiens	22	31608224	31676066	+	KNOWN	LIMK2		LIM domain kinase 2 [Source:HGNC Symbol;Acc:6614]	
ENSG00000268109	ENST00000598456	homo_sapiens	HG1497_PATCH	154233589	154267913	+	KNOWN	FUNDC2		FUN14 domain containing 2 [Source:HGNC Symbol;Acc:24925]	
ENSG00000242284	ENST00000370724	homo_sapiens	X	134944380	134953994	-	KNOWN	CT45A5	CT45A5, CT45.5, CT455	cancer/testis antigen family 45, member A5 [Source:HGNC Symbol;Acc:33270]	
ENSG00000151131	ENST00000552951	homo_sapiens	12	105380087	105443515	+	KNOWN	C12orf45		chromosome 12 open reading frame 45 [Source:HGNC Symbol;Acc:28628]	
ENSG00000205126	ENST00000378832	homo_sapiens	11	44069530	44081527	+	KNOWN	ACCSL		1-aminocyclopropane-1-carboxylate synthase homolog (Arabidopsis)(non-functional)-like [Source:HGNC Symbol;Acc:34391]	
ENSG00000154743	ENST00000284995	homo_sapiens	3	12525930	12581122	+	KNOWN	TSEN2	TSEN2, PCH2B, SEN2, SEN2L	tRNA splicing endonuclease 2 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:28422]	
ENSG00000175106	ENST00000225576	homo_sapiens	17	15341204	15466909	-	KNOWN	TVP23C	TVP23C, FAM18B2	trans-golgi network vesicle protein 23 homolog C (S. cerevisiae) [Source:HGNC Symbol;Acc:30453]	
ENSG00000124193	ENST00000244020	homo_sapiens	20	42086567	42092245	+	KNOWN	SRSF6	SRSF6, B52, HEL-S-91, SFRS6, SRP55	serine/arginine-rich splicing factor 6 [Source:HGNC Symbol;Acc:10788]	
ENSG00000143545	ENST00000368575	homo_sapiens	1	153954126	153958834	-	KNOWN	RAB13		RAB13, member RAS oncogene family [Source:HGNC Symbol;Acc:9762]	
ENSG00000113068	ENST00000261813	homo_sapiens	5	139624623	139682706	-	KNOWN	PFDN1	PFDN1, PDF, PFD1	prefoldin subunit 1 [Source:HGNC Symbol;Acc:8866]	
ENSG00000178035	ENST00000326739	homo_sapiens	3	49061757	49066841	-	KNOWN	IMPDH2	IMPDH2, IMPD2, IMPDH-II	IMP (inosine 5'-monophosphate) dehydrogenase 2 [Source:HGNC Symbol;Acc:6053]	
ENSG00000182944	ENST00000414183	homo_sapiens	22	29663997	29696515	+	KNOWN	EWSR1	EWSR1, EWS, bK984G1.4	EWS RNA-binding protein 1 [Source:HGNC Symbol;Acc:3508]	
ENSG00000114125	ENST00000273480	homo_sapiens	3	141457045	141466402	+	KNOWN	RNF7		ring finger protein 7 [Source:HGNC Symbol;Acc:10070]	
ENSG00000107262	ENST00000472232	homo_sapiens	9	33247817	33264761	-	KNOWN	BAG1	BAG1, BAG-1, HAP, RAP46	BCL2-associated athanogene [Source:HGNC Symbol;Acc:937]	
ENSG00000075618	ENST00000382361	homo_sapiens	7	5632438	5646286	+	KNOWN	FSCN1	FSCN1, FAN1, HSN, SNL, p55	fascin homolog 1, actin-bundling protein (Strongylocentrotus purpuratus) [Source:HGNC Symbol;Acc:11148]	
ENSG00000161813	ENST00000398473	homo_sapiens	12	50786165	50873787	+	KNOWN	LARP4		La ribonucleoprotein domain family, member 4 [Source:HGNC Symbol;Acc:24320]	
ENSG00000068796	ENST00000407818	homo_sapiens	5	61601988	61833076	+	KNOWN	KIF2A		kinesin heavy chain member 2A [Source:HGNC Symbol;Acc:6318]	
ENSG00000123975	ENST00000314355	homo_sapiens	9	91926112	91931618	+	KNOWN	CKS2	CKS2, CKSHS2	CDC28 protein kinase regulatory subunit 2 [Source:HGNC Symbol;Acc:2000]	
ENSG00000008513	ENST00000319914	homo_sapiens	8	134467090	134584183	-	KNOWN	ST3GAL1	ST3GAL1, Gal-NAc6S, SIAT4A, SIATFL, ST3GalA, ST3GalA.1, ST3GalIA, ST3GalIA,1, ST3O	ST3 beta-galactoside alpha-2,3-sialyltransferase 1 [Source:HGNC Symbol;Acc:10862]	
ENSG00000113460	ENST00000336767	homo_sapiens	5	34915480	34926101	+	KNOWN	BRIX1		BRX1, biogenesis of ribosomes, homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:24170]	
ENSG00000018610	ENST00000371594	homo_sapiens	X	118672111	118699397	-	KNOWN	CXorf56		chromosome X open reading frame 56 [Source:HGNC Symbol;Acc:26239]	
ENSG00000213145	ENST00000330233	homo_sapiens	14	105952653	105955284	+	KNOWN	CRIP1	CRIP1, CRHP, CRIP, CRP-1, CRP1	cysteine-rich protein 1 (intestinal) [Source:HGNC Symbol;Acc:2360]	
ENSG00000144848	ENST00000283290	homo_sapiens	3	112251355	112280893	-	KNOWN	ATG3	ATG3, APG3, APG3-LIKE, APG3L, PC3-96	autophagy related 3 [Source:HGNC Symbol;Acc:20962]	
ENSG00000215114	ENST00000399598	homo_sapiens	8	59323822	59364060	+	KNOWN	UBXN2B	UBXN2B, p37	UBX domain protein 2B [Source:HGNC Symbol;Acc:27035]	
ENSG00000178445	ENST00000321612	homo_sapiens	9	6532463	6645650	-	KNOWN	GLDC	GLDC, GCE, GCSP, HYGN1	glycine dehydrogenase (decarboxylating) [Source:HGNC Symbol;Acc:4313]	
ENSG00000162517	ENST00000373703	homo_sapiens	1	32095462	32110497	-	KNOWN	PEF1	PEF1, ABP32, PEF1A	penta-EF-hand domain containing 1 [Source:HGNC Symbol;Acc:30009]	
ENSG00000139546	ENST00000266987	homo_sapiens	12	53894704	53900215	+	KNOWN	TARBP2	TARBP2, LOQS, TRBP, TRBP1, TRBP2	TAR (HIV-1) RNA binding protein 2 [Source:HGNC Symbol;Acc:11569]	
ENSG00000147465	ENST00000276449	homo_sapiens	8	38001166	38008783	-	KNOWN	STAR		steroidogenic acute regulatory protein [Source:HGNC Symbol;Acc:11359]	
ENSG00000007384	ENST00000262316	homo_sapiens	16	108057	126354	-	KNOWN	RHBDF1	RHBDF1, C16orf8, Dist1, EGFR-RS, gene-89, gene-90, hDist1	rhomboid 5 homolog 1 (Drosophila) [Source:HGNC Symbol;Acc:20561]	
ENSG00000174903	ENST00000311481	homo_sapiens	11	66036003	66044963	+	KNOWN	RAB1B		RAB1B, member RAS oncogene family [Source:HGNC Symbol;Acc:18370]	
ENSG00000131153	ENST00000253462	homo_sapiens	16	85709803	85723679	-	KNOWN	GINS2		GINS complex subunit 2 (Psf2 homolog) [Source:HGNC Symbol;Acc:24575]	
ENSG00000111790	ENST00000229395	homo_sapiens	12	27091315	27119583	+	KNOWN	FGFR1OP2	FGFR1OP2, HSPC123-like, WIT3.0	FGFR1 oncogene partner 2 [Source:HGNC Symbol;Acc:23098]	
ENSG00000183145	ENST00000329553	homo_sapiens	21	38378449	38391959	+	KNOWN	RIPPLY3	RIPPLY3, DSCR6	ripply3 homolog (zebrafish) [Source:HGNC Symbol;Acc:3047]	
ENSG00000100029	ENST00000354694	homo_sapiens	22	30972614	31003070	-	KNOWN	PES1	PES1, PES	pescadillo ribosomal biogenesis factor 1 [Source:HGNC Symbol;Acc:8848]	
ENSG00000035687	ENST00000366535	homo_sapiens	1	244571795	244615436	-	KNOWN	ADSS	ADSS, ADEH, ADSS 2	adenylosuccinate synthase [Source:HGNC Symbol;Acc:292]	
ENSG00000178537	ENST00000319017	homo_sapiens	3	48894368	48936426	-	KNOWN	SLC25A20	SLC25A20, CAC, CACT	solute carrier family 25 (carnitine/acylcarnitine translocase), member 20 [Source:HGNC Symbol;Acc:1421]	
ENSG00000102786	ENST00000311234	homo_sapiens	13	51928212	52028400	-	KNOWN	INTS6	INTS6, DBI-1, DDX26, DDX26A, DICE1, HDB, INT6, Notchl2	integrator complex subunit 6 [Source:HGNC Symbol;Acc:14879]	
ENSG00000180776	ENST00000382466	homo_sapiens	13	21950262	22033509	-	KNOWN	ZDHHC20		zinc finger, DHHC-type containing 20 [Source:HGNC Symbol;Acc:20749]	
ENSG00000168259	ENST00000457167	homo_sapiens	17	40128450	40173394	-	KNOWN	DNAJC7	DNAJC7, DJ11, DJC7, TPR2, TTC2	DnaJ (Hsp40) homolog, subfamily C, member 7 [Source:HGNC Symbol;Acc:12392]	
ENSG00000184277	ENST00000333202	homo_sapiens	15	102161846	102192594	-	KNOWN	TM2D3	TM2D3, BLP2	TM2 domain containing 3 [Source:HGNC Symbol;Acc:24128]	
ENSG00000163931	ENST00000423516	homo_sapiens	3	53258722	53290068	-	KNOWN	TKT	TKT, HEL107, TK, TKT1	transketolase [Source:HGNC Symbol;Acc:11834]	
ENSG00000105835	ENST00000222553	homo_sapiens	7	105888730	105926772	-	KNOWN	NAMPT	NAMPT, 1110035O14Rik, PBEF, PBEF1, VF, VISFATIN	nicotinamide phosphoribosyltransferase [Source:HGNC Symbol;Acc:30092]	
ENSG00000154727	ENST00000354828	homo_sapiens	21	27106880	27144771	+	KNOWN	GABPA	GABPA, E4TF1-60, E4TF1A, NFT2, NRF2, NRF2A, RCH04A07	GA binding protein transcription factor, alpha subunit 60kDa [Source:HGNC Symbol;Acc:4071]	
ENSG00000105655	ENST00000338128	homo_sapiens	19	18545197	18549111	-	KNOWN	ISYNA1	ISYNA1, INO1, INOS, IPS, IPS 1, IPS-1	inositol-3-phosphate synthase 1 [Source:HGNC Symbol;Acc:29821]	
ENSG00000108179	ENST00000225174	homo_sapiens	10	81107224	81115093	+	KNOWN	PPIF	PPIF, CYP3, CyP-M, Cyp-D, CypD	peptidylprolyl isomerase F [Source:HGNC Symbol;Acc:9259]	
ENSG00000015479	ENST00000394805	homo_sapiens	5	138609440	138667360	+	KNOWN	MATR3	MATR3, MPD2, VCPDM	matrin 3 [Source:HGNC Symbol;Acc:6912]	
ENSG00000159210	ENST00000502492	homo_sapiens	17	47006677	47022479	-	KNOWN	SNF8		SNF8, ESCRT-II complex subunit [Source:HGNC Symbol;Acc:17028]	
ENSG00000141428	ENST00000592875	homo_sapiens	18	33552045	33559241	+	KNOWN	C18orf21	C18orf21, HsT3108, PNAS-131, XTP13	chromosome 18 open reading frame 21 [Source:HGNC Symbol;Acc:28802]	
ENSG00000062582	ENST00000317534	homo_sapiens	7	43906156	43909492	-	KNOWN	MRPS24	MRPS24, MRP-S24, S24mt, bMRP-47, bMRP47	mitochondrial ribosomal protein S24 [Source:HGNC Symbol;Acc:14510]	
ENSG00000115364	ENST00000393909	homo_sapiens	2	75873908	75917977	+	KNOWN	MRPL19		mitochondrial ribosomal protein L19 [Source:HGNC Symbol;Acc:14052]	
ENSG00000168495	ENST00000397802	homo_sapiens	8	22102616	22112113	+	KNOWN	POLR3D	POLR3D, BN51T, RPC4, RPC53, TSBN51	polymerase (RNA) III (DNA directed) polypeptide D, 44kDa [Source:HGNC Symbol;Acc:1080]	
ENSG00000147133	ENST00000276072	homo_sapiens	X	70586113	70752224	+	KNOWN	TAF1	TAF1, BA2R, CCG1, CCGS, DYT3, DYT3/TAF1, KAT4, N-TAF1, NSCL2, OF, P250, TAF(II)250, TAF2A, TAFII-250, TAFII250, XDP	TAF1 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 250kDa [Source:HGNC Symbol;Acc:11535]	
ENSG00000162391	ENST00000302250	homo_sapiens	1	55074854	55089229	-	KNOWN	FAM151A	FAM151A, C1orf179	family with sequence similarity 151, member A [Source:HGNC Symbol;Acc:25032]	
ENSG00000144468	ENST00000392062	homo_sapiens	2	227700296	227863931	+	KNOWN	RHBDD1	RHBDD1, RRP4	rhomboid domain containing 1 [Source:HGNC Symbol;Acc:23081]	
ENSG00000133028	ENST00000255390	homo_sapiens	17	10583653	10601692	-	KNOWN	SCO1	SCO1, SCOD1	SCO1 cytochrome c oxidase assembly protein [Source:HGNC Symbol;Acc:10603]	
ENSG00000126457	ENST00000454376	homo_sapiens	19	50179042	50192286	+	KNOWN	PRMT1	PRMT1, ANM1, HCP1, HRMT1L2, IR1B4	protein arginine methyltransferase 1 [Source:HGNC Symbol;Acc:5187]	
ENSG00000205423	ENST00000458059	homo_sapiens	16	50058320	50070999	+	KNOWN	CNEP1R1	CNEP1R1, C16orf69, NEP1-R1, TMEM188, TMP125	CTD nuclear envelope phosphatase 1 regulatory subunit 1 [Source:HGNC Symbol;Acc:26759]	
ENSG00000149196	ENST00000278483	homo_sapiens	11	86013252	86056969	+	KNOWN	C11orf73	C11orf73, HSPC179, Hikeshi, L7RN6, OPI10	chromosome 11 open reading frame 73 [Source:HGNC Symbol;Acc:26938]	
ENSG00000070423	ENST00000292363	homo_sapiens	19	647525	663277	-	KNOWN	RNF126		ring finger protein 126 [Source:HGNC Symbol;Acc:21151]	
ENSG00000136451	ENST00000581208	homo_sapiens	17	56048909	56065620	-	KNOWN	VEZF1		vascular endothelial zinc finger 1 [Source:HGNC Symbol;Acc:12949]	
ENSG00000164548	ENST00000297071	homo_sapiens	7	23544398	23571660	-	KNOWN	TRA2A	TRA2A, AWMS1, HSU53209	transformer 2 alpha homolog (Drosophila) [Source:HGNC Symbol;Acc:16645]	
ENSG00000152234	ENST00000282050	homo_sapiens	18	43664109	43684300	-	KNOWN	ATP5A1	ATP5A1, ATP5A, ATP5AL2, ATPM, HEL-S-123m, MC5DN4, MOM2, OMR, ORM, hATP1	ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1, cardiac muscle [Source:HGNC Symbol;Acc:823]	
ENSG00000172428	ENST00000307266	homo_sapiens	2	241065979	241076224	-	KNOWN	MYEOV2		myeloma overexpressed 2 [Source:HGNC Symbol;Acc:21314]	
ENSG00000185658	ENST00000333229	homo_sapiens	21	40556101	40693485	-	KNOWN	BRWD1	BRWD1, C21orf107, N143, WDR9	bromodomain and WD repeat domain containing 1 [Source:HGNC Symbol;Acc:12760]	
ENSG00000101335	ENST00000279022	homo_sapiens	20	35169886	35178228	+	KNOWN	MYL9	MYL9, LC20, MLC-2C, MLC2, MRLC1, MYRL2	myosin, light chain 9, regulatory [Source:HGNC Symbol;Acc:15754]	
ENSG00000259980	ENST00000570192	homo_sapiens	HG745_PATCH	36452989	36479101	+	KNOWN	MRPL45		mitochondrial ribosomal protein L45 [Source:HGNC Symbol;Acc:16651]	
ENSG00000205339	ENST00000379719	homo_sapiens	11	9406168	9469673	+	KNOWN	IPO7	IPO7, Imp7, RANBP7	importin 7 [Source:HGNC Symbol;Acc:9852]	
ENSG00000126581	ENST00000361523	homo_sapiens	17	40962151	40985367	-	KNOWN	BECN1	BECN1, ATG6, VPS30, beclin1	beclin 1, autophagy related [Source:HGNC Symbol;Acc:1034]	
ENSG00000173207	ENST00000308987	homo_sapiens	1	154947128	154951725	+	KNOWN	CKS1B	CKS1B, CKS1, PNAS-16, PNAS-18, ckshs1	CDC28 protein kinase regulatory subunit 1B [Source:HGNC Symbol;Acc:19083]	
ENSG00000137492	ENST00000260045	homo_sapiens	11	76060999	76092015	-	KNOWN	PRKRIR	PRKRIR, DAP4, P52rIPK, THAP0, THAP12	protein-kinase, interferon-inducible double stranded RNA dependent inhibitor, repressor of (P58 repressor) [Source:HGNC Symbol;Acc:9440]	
ENSG00000116199	ENST00000263733	homo_sapiens	1	178994938	179045697	+	KNOWN	FAM20B	FAM20B, gxk1	family with sequence similarity 20, member B [Source:HGNC Symbol;Acc:23017]	
ENSG00000122643	ENST00000242210	homo_sapiens	7	33053741	33102409	-	KNOWN	NT5C3A	NT5C3A, NT5C3, P5'N-1, P5N-1, PN-I, POMP, PSN1, UMPH, UMPH1, cN-III, hUMP1, p36	5'-nucleotidase, cytosolic IIIA [Source:HGNC Symbol;Acc:17820]	
ENSG00000072062	ENST00000308677	homo_sapiens	19	14202499	14228896	-	KNOWN	PRKACA	PRKACA, PKACA	protein kinase, cAMP-dependent, catalytic, alpha [Source:HGNC Symbol;Acc:9380]	
ENSG00000197045	ENST00000358056	homo_sapiens	14	54941201	54955914	-	KNOWN	GMFB	GMFB, GMF	glia maturation factor, beta [Source:HGNC Symbol;Acc:4373]	
ENSG00000077380	ENST00000397119	homo_sapiens	2	172543918	172604930	+	KNOWN	DYNC1I2	DYNC1I2, DNCI2, IC2	dynein, cytoplasmic 1, intermediate chain 2 [Source:HGNC Symbol;Acc:2964]	
ENSG00000168818	ENST00000306200	homo_sapiens	4	4417468	4544073	-	KNOWN	STX18	STX18, Ufe1	syntaxin 18 [Source:HGNC Symbol;Acc:15942]	
ENSG00000104671	ENST00000221114	homo_sapiens	8	30013812	30041156	+	KNOWN	DCTN6	DCTN6, WS-3, WS3, p27	dynactin 6 [Source:HGNC Symbol;Acc:16964]	
ENSG00000101152	ENST00000360864	homo_sapiens	20	62526517	62567384	+	KNOWN	DNAJC5	DNAJC5, CLN4, CLN4B, CSP, DNAJC5A, NCL	DnaJ (Hsp40) homolog, subfamily C, member 5 [Source:HGNC Symbol;Acc:16235]	
ENSG00000254901	ENST00000462790	homo_sapiens	19	19287711	19303400	-	KNOWN	MEF2BNB		MEF2B neighbor [Source:HGNC Symbol;Acc:37247]	
ENSG00000102934	ENST00000219207	homo_sapiens	16	57290003	57318599	-	KNOWN	PLLP	PLLP, PMLP, TM4SF11	plasmolipin [Source:HGNC Symbol;Acc:18553]	
ENSG00000198736	ENST00000361871	homo_sapiens	16	1988210	1993327	-	KNOWN	MSRB1	MSRB1, SELR, SELX, SEPX1, SepR	methionine sulfoxide reductase B1 [Source:HGNC Symbol;Acc:14133]	
ENSG00000100170	ENST00000266088	homo_sapiens	22	32439018	32509016	+	KNOWN	SLC5A1	SLC5A1, D22S675, NAGT, SGLT1	solute carrier family 5 (sodium/glucose cotransporter), member 1 [Source:HGNC Symbol;Acc:11036]	
ENSG00000103202	ENST00000219479	homo_sapiens	16	446724	460367	+	KNOWN	NME4	NME4, NDPK-D, NM23H4, nm23-H4	NME/NM23 nucleoside diphosphate kinase 4 [Source:HGNC Symbol;Acc:7852]	
ENSG00000111412	ENST00000261318	homo_sapiens	12	117153592	117175875	-	KNOWN	C12orf49		chromosome 12 open reading frame 49 [Source:HGNC Symbol;Acc:26128]	
ENSG00000138041	ENST00000345102	homo_sapiens	2	55774427	55846015	-	KNOWN	SMEK2	SMEK2, FLFL2, PP4R3B, PSY2, smk1	SMEK homolog 2, suppressor of mek1 (Dictyostelium) [Source:HGNC Symbol;Acc:29267]	
ENSG00000064199	ENST00000532692	homo_sapiens	11	124543693	124567414	+	KNOWN	SPA17	SPA17, CT22, SP17, SP17-1	sperm autoantigenic protein 17 [Source:HGNC Symbol;Acc:11210]	
ENSG00000255529	ENST00000299638	homo_sapiens	15	57884230	58074960	+	KNOWN	POLR2M	POLR2M, GCOM1, GRINL1A, Gdown, Gdown1	polymerase (RNA) II (DNA directed) polypeptide M [Source:HGNC Symbol;Acc:14862]	
ENSG00000155975	ENST00000324849	homo_sapiens	8	17104079	17159936	+	KNOWN	VPS37A	VPS37A, HCRP1, PQBP2, SPG53	vacuolar protein sorting 37 homolog A (S. cerevisiae) [Source:HGNC Symbol;Acc:24928]	
ENSG00000114902	ENST00000233025	homo_sapiens	3	52738970	52742182	+	KNOWN	SPCS1	SPCS1, SPC1, SPC12, YJR010C-A	signal peptidase complex subunit 1 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:23401]	
ENSG00000134758	ENST00000261593	homo_sapiens	18	29671817	29711524	+	KNOWN	RNF138	RNF138, HSD-4, NARF, STRIN, hNARF	ring finger protein 138, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:17765]	
ENSG00000143153	ENST00000367816	homo_sapiens	1	169074934	169101960	+	KNOWN	ATP1B1	ATP1B1, ATP1B	ATPase, Na+/K+ transporting, beta 1 polypeptide [Source:HGNC Symbol;Acc:804]	
ENSG00000134287	ENST00000256682	homo_sapiens	12	49297285	49351334	-	KNOWN	ARF3		ADP-ribosylation factor 3 [Source:HGNC Symbol;Acc:654]	
ENSG00000175193	ENST00000317096	homo_sapiens	3	183547172	183602721	-	KNOWN	PARL	PARL, PSARL, PSARL1, PSENIP2, RHBDS1	presenilin associated, rhomboid-like [Source:HGNC Symbol;Acc:18253]	
ENSG00000089248	ENST00000261735	homo_sapiens	12	112451119	112461255	+	KNOWN	ERP29	ERP29, C12orf8, ERp28, ERp31, HEL-S-107, PDI-DB, PDIA9	endoplasmic reticulum protein 29 [Source:HGNC Symbol;Acc:13799]	
ENSG00000237829	ENST00000431977	homo_sapiens	HSCHR6_MHC_SSTO	30024067	30027692	+	KNOWN	PPP1R11		protein phosphatase 1, regulatory (inhibitor) subunit 11 [Source:HGNC Symbol;Acc:9285]	
ENSG00000205937	ENST00000565678	homo_sapiens	16	2303116	2318413	-	KNOWN	RNPS1	RNPS1, E5.1	RNA binding protein S1, serine-rich domain [Source:HGNC Symbol;Acc:10080]	
ENSG00000243725	ENST00000371281	homo_sapiens	1	55181494	55208330	+	KNOWN	TTC4		tetratricopeptide repeat domain 4 [Source:HGNC Symbol;Acc:12394]	
ENSG00000079257	ENST00000264265	homo_sapiens	3	158363610	158390482	-	KNOWN	LXN	LXN, ECI, TCI	latexin [Source:HGNC Symbol;Acc:13347]	
ENSG00000139372	ENST00000392872	homo_sapiens	12	104359581	104382652	+	KNOWN	TDG	TDG, hTDG	thymine-DNA glycosylase [Source:HGNC Symbol;Acc:11700]	
ENSG00000131389	ENST00000454876	homo_sapiens	3	14444075	14530857	+	KNOWN	SLC6A6	SLC6A6, TAUT	solute carrier family 6 (neurotransmitter transporter, taurine), member 6 [Source:HGNC Symbol;Acc:11052]	
ENSG00000241837	ENST00000290299	homo_sapiens	21	35275756	35288284	-	KNOWN	ATP5O	ATP5O, ATPO, OSCP	ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit [Source:HGNC Symbol;Acc:850]	
ENSG00000131143	ENST00000562336	homo_sapiens	16	85832238	85840650	+	KNOWN	COX4I1	COX4I1, COX4, COX4-1, COXIV	cytochrome c oxidase subunit IV isoform 1 [Source:HGNC Symbol;Acc:2265]	
ENSG00000111786	ENST00000229390	homo_sapiens	12	120899470	120907596	-	KNOWN	SRSF9	SRSF9, SFRS9, SRp30c	serine/arginine-rich splicing factor 9 [Source:HGNC Symbol;Acc:10791]	
ENSG00000131368	ENST00000253686	homo_sapiens	3	15083966	15106842	-	KNOWN	MRPS25	MRPS25, MRP-S25, RPMS25	mitochondrial ribosomal protein S25 [Source:HGNC Symbol;Acc:14511]	
ENSG00000169714	ENST00000441626	homo_sapiens	3	128888326	128902765	-	KNOWN	CNBP	CNBP, CNBP1, DM2, PROMM, RNF163, ZCCHC22, ZNF9	CCHC-type zinc finger, nucleic acid binding protein [Source:HGNC Symbol;Acc:13164]	
ENSG00000111231	ENST00000543199	homo_sapiens	12	110890288	110907019	-	KNOWN	GPN3	GPN3, ATPBD1C	GPN-loop GTPase 3 [Source:HGNC Symbol;Acc:30186]	
ENSG00000105829	ENST00000222547	homo_sapiens	7	93592073	93633694	-	KNOWN	BET1	BET1, HBET1	Bet1 golgi vesicular membrane trafficking protein [Source:HGNC Symbol;Acc:14562]	
ENSG00000263160	ENST00000573374	homo_sapiens	HSCHR21_4_CTG1_1	34804791	34863056	-	KNOWN	TMEM50B		transmembrane protein 50B [Source:HGNC Symbol;Acc:1280]	
ENSG00000188976	ENST00000327044	homo_sapiens	1	879583	894689	-	KNOWN	NOC2L	NOC2L, NET15, NET7, NIR	nucleolar complex associated 2 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:24517]	
ENSG00000178425	ENST00000319550	homo_sapiens	6	116422011	116570660	+	KNOWN	NT5DC1		5'-nucleotidase domain containing 1 [Source:HGNC Symbol;Acc:21556]	
ENSG00000088356	ENST00000202017	homo_sapiens	20	30532757	30539895	-	KNOWN	PDRG1	PDRG1, C20orf126, PDRG	p53 and DNA-damage regulated 1 [Source:HGNC Symbol;Acc:16119]	
ENSG00000043093	ENST00000292782	homo_sapiens	3	182655861	182703741	-	KNOWN	DCUN1D1		DCN1, defective in cullin neddylation 1, domain containing 1 [Source:HGNC Symbol;Acc:18184]	
ENSG00000174891	ENST00000295930	homo_sapiens	3	157823643	158263519	+	KNOWN	RSRC1	RSRC1, SFRS21, SRrp53	arginine/serine-rich coiled-coil 1 [Source:HGNC Symbol;Acc:24152]	
ENSG00000133703	ENST00000256078	homo_sapiens	12	25357722	25403870	-	KNOWN	KRAS	KRAS, C-K-RAS, CFC2, K-RAS2A, K-RAS2B, K-RAS4A, K-RAS4B, KI-RAS, KRAS1, KRAS2, NS, NS3, RASK2	Kirsten rat sarcoma viral oncogene homolog [Source:HGNC Symbol;Acc:6407]	
ENSG00000167970	ENST00000454671	homo_sapiens	16	2303737	2312343	+	NOVEL	AC009065.1			
ENSG00000167977	ENST00000301738	homo_sapiens	16	2732475	2759031	+	KNOWN	KCTD5		potassium channel tetramerization domain containing 5 [Source:HGNC Symbol;Acc:21423]	
ENSG00000157456	ENST00000288207	homo_sapiens	15	59397276	59417244	+	KNOWN	CCNB2	CCNB2, HsT17299	cyclin B2 [Source:HGNC Symbol;Acc:1580]	
ENSG00000099341	ENST00000215071	homo_sapiens	19	38865175	38874464	+	KNOWN	PSMD8	PSMD8, HEL-S-91n, HIP6, HYPF, Nin1p, Rpn12, S14, p31	proteasome (prosome, macropain) 26S subunit, non-ATPase, 8 [Source:HGNC Symbol;Acc:9566]	
ENSG00000148834	ENST00000369713	homo_sapiens	10	105995113	106027217	+	KNOWN	GSTO1	GSTO1, GSTO 1-1, GSTTLp28, HEL-S-21, P28, SPG-R	glutathione S-transferase omega 1 [Source:HGNC Symbol;Acc:13312]	
ENSG00000101882	ENST00000371410	homo_sapiens	X	119059013	119077735	-	KNOWN	NKAP		NFKB activating protein [Source:HGNC Symbol;Acc:29873]	
ENSG00000137710	ENST00000405097	homo_sapiens	11	110045604	110167447	-	KNOWN	RDX	RDX, DFNB24	radixin [Source:HGNC Symbol;Acc:9944]	
ENSG00000122490	ENST00000397778	homo_sapiens	18	77662419	77711664	-	KNOWN	PQLC1		PQ loop repeat containing 1 [Source:HGNC Symbol;Acc:26188]	
ENSG00000163827	ENST00000395905	homo_sapiens	3	46556912	46621589	-	KNOWN	LRRC2		leucine rich repeat containing 2 [Source:HGNC Symbol;Acc:14676]	
ENSG00000268612	ENST00000593546	homo_sapiens	HG27_PATCH	26597179	26600278	+	KNOWN	ABT1		activator of basal transcription 1 [Source:HGNC Symbol;Acc:17369]	
ENSG00000205323	ENST00000336133	homo_sapiens	12	56146246	56211540	-	KNOWN	SARNP	SARNP, CIP29, HCC1, HSPC316, THO1	SAP domain containing ribonucleoprotein [Source:HGNC Symbol;Acc:24432]	
ENSG00000173213	ENST00000308911	homo_sapiens	18	47224	73545	-	NOVEL	RP11-683L23.1		Tubulin beta-8 chain-like protein LOC260334  [Source:UniProtKB/Swiss-Prot;Acc:A6NNZ2]	
ENSG00000129521	ENST00000250457	homo_sapiens	14	34393436	34931980	-	KNOWN	EGLN3	EGLN3, HIFP4H3, HIFPH3, PHD3	egl nine homolog 3 (C. elegans) [Source:HGNC Symbol;Acc:14661]	
ENSG00000067167	ENST00000262213	homo_sapiens	8	71485676	71520622	-	KNOWN	TRAM1	TRAM1, PNAS8, TRAM, TRAMP	translocation associated membrane protein 1 [Source:HGNC Symbol;Acc:20568]	
ENSG00000162384	ENST00000294360	homo_sapiens	1	53679770	53686289	-	KNOWN	C1orf123		chromosome 1 open reading frame 123 [Source:HGNC Symbol;Acc:26059]	
ENSG00000186591	ENST00000355621	homo_sapiens	7	129470571	129592789	-	KNOWN	UBE2H	UBE2H, E2-20K, GID3, UBC8, UBCH, UBCH2	ubiquitin-conjugating enzyme E2H [Source:HGNC Symbol;Acc:12484]	
