chr,marker,primer,phys.loc,gen.loc,gen.female,gen.male,rec.rate,rr.female,rr.male
18,D18S1145,AFMa048yg5,48370278,63.31,77.18,49.44,0.85,1.28,0.55
18,D18S454,AFM217ya9,48405891,63.31,77.18,49.44,0.86,1.28,0.55
18,D18S1094,AFM147yf2,49346549,64.43,78.4,50.46,1.1,1.47,0.58
18,D18S1143,AFM359tb9,50109124,65.74,80.62,50.86,1.25,1.62,0.59
18,D18S1111,AFMa339xb9,50154879,65.74,80.62,50.86,1.25,1.63,0.59
18,D18S72,AFM256vd5,50207698,65.74,80.62,50.86,1.26,1.64,0.59
18,D18S460,AFM240xa7,51199344,66.99,82.26,51.71,1.31,1.82,0.57
18,D18S1137,AFMb355yg1,51681085,67.54,83.12,51.96,1.3,1.88,0.55
18,D18S1118,AFMb043wg1,52534115,68.8,84.95,52.66,1.25,1.93,0.51
18,D18S455,AFM070yd11,52610483,68.92,85.19,52.66,1.24,1.93,0.51
18,D18S450,AFM191vc7,52733762,68.92,85.19,52.66,1.23,1.93,0.51
18,D18S467,AFM107xh6,53349443,69.79,86.72,52.86,1.18,1.9,0.49
18,D18S472,AFM284ve1,55448124,71.91,90.46,53.37,1.09,1.55,0.51
18,D18S479,AFM312vc5,NA,71.91,90.46,53.37,NA,NA,NA
18,D18S845,ATA5B08,55831310,72.45,91.54,53.37,1.07,1.45,0.53
18,D18S1099,AFMa203yf9,NA,73.99,93.12,54.86,NA,NA,NA
18,D18S846,GAAT1E07,57972377,74.7,93.95,55.46,0.73,0.85,0.66
18,D18S539,GATA3G05,58090627,74.71,93.95,55.46,0.71,0.82,0.67
18,D18S484,AFM326tc9,58112984,74.71,93.95,55.46,0.7,0.81,0.67
18,D18S1156,AFMa066wb1,58689460,74.86,94.26,55.46,0.6,0.68,0.7
18,D18S487,AFM344ta9,59977036,75.62,94.6,56.64,0.51,0.5,0.72
18,D18S35,Mfd32,61687919,76.38,95.01,57.75,0.58,0.62,0.74
18,D18S1119,AFMb072wf5,61731576,76.38,95.01,57.75,0.58,0.63,0.74
18,D18S364,Mfd261,61830361,76.38,95.01,57.75,0.6,0.65,0.74
18,D18S69,AFM248yf1,62464429,77.03,95.35,58.71,0.68,0.8,0.78
18,D18S39,Mfd193,63146998,77.45,96.2,58.71,0.82,1.01,0.82
18,D18S1152,AFMa054yg5,63572621,77.59,96.2,58.99,0.92,1.16,0.85
18,D18S1144,AFMa043xg1,64757318,79.07,98,60.15,1.25,1.58,0.94
18,D18S1129,AFMb317zc1,65915923,80.59,100.15,61.04,1.62,1.86,1
18,D18S1103,AFMa239ye9,66237725,80.8,100.39,61.22,1.7,1.9,1.02
18,D18S1155,AFMa065ye9,66383535,81.27,100.64,61.9,1.73,1.91,1.02
18,D18S38,Mfd153,68157801,84.98,105.89,64.07,1.62,1.81,1.07
18,D18S1134,AFMb330zc5,68259778,84.98,105.89,64.07,1.59,1.8,1.08
18,D18S1357,ATA7D07,68357957,85.12,106.16,64.07,1.55,1.79,1.08
18,D18S1148,AFMa052va9,68679291,85.87,107.16,64.59,1.41,1.75,1.09
18,D18S1147,AFMa049ze5,68959422,86.28,107.8,64.76,1.29,1.72,1.1
18,D18S51,UT574,71034639,87.91,109.06,66.76,1.1,1.47,1.16
18,D18S814,UT1248,71705375,88.45,109.67,67.22,1.33,1.43,1.14
18,D18S68,AFM248yb9,71850669,88.78,110.05,67.52,1.38,1.43,1.14
18,D18S392,UT2039,71999906,89.06,110.6,67.52,1.43,1.42,1.13
18,D18S55,AFM122xc1,NA,89.44,111.35,67.52,NA,NA,NA
18,D18S1113,AFM200vg9,72619196,89.79,111.35,68.22,1.55,1.43,1.11
18,D18S969,GATA69F01,72676568,90.22,111.69,68.76,1.55,1.43,1.11
18,D18S1142,AFM326zd5,72717179,90.54,111.94,69.14,1.55,1.43,1.11
18,D18S465,AFM260yh1,73023411,90.64,111.94,69.35,1.55,1.45,1.09
18,D18S483,AFM324wc9,73042463,90.64,111.94,69.35,1.55,1.45,1.09
18,D18S875,GATA52H04,73653977,92.51,113.9,71.11,1.48,1.49,1.07
18,D18S857,ATA23B08,74393322,92.79,114.47,71.11,1.29,1.54,1.01
18,D18S1367,GATA198A02,74764071,92.79,114.47,71.11,1.19,1.57,0.97
18,D18S477,AFM301xf5,NA,92.99,114.81,71.17,NA,NA,NA
18,D18S979,GATA92C08,75640005,94.62,117.29,71.96,1.05,1.61,0.86
18,D18S1365,GATA7G11,75873958,94.93,117.91,71.96,1.05,1.61,0.82
18,D18S466,AFM094ye5,77128702,95.48,117.91,73.04,1.16,1.6,0.71
18,D18S1373,GATA171A12,77413088,95.68,118.2,73.16,1.19,1.59,0.71
18,D18S1131,AFMb326xg9,77508161,96.06,118.58,73.54,1.19,1.59,0.72
18,D18S1092,AFMa112we9,77950208,96.38,118.58,74.18,1.21,1.59,0.75
18,D18S817,UT6365,78124418,97.7,121.22,74.18,1.22,1.6,0.77
18,ATA82B02,ATA82B02,NA,98.83,123.49,74.18,NA,NA,NA
18,D18S848,GATA27H10,80034127,99.28,123.97,74.58,1.25,1.94,1.16
18,D18S1091,AFMa112wb5,80190159,99.52,124.46,74.58,1.29,1.98,1.19
18,D18S485,AFM330yd9,81011356,100.13,124.46,75.79,1.64,2.18,1.41
18,D18S1106,AFM038xd8,81035427,100.13,124.46,75.8,1.65,2.19,1.42
18,D18S541,GATA10A09,81266409,100.54,125.28,75.8,1.78,2.24,1.49
18,D18S1358,GATA114F07,81312923,100.87,125.63,76.11,1.81,2.25,1.5
18,D18S43,D18S43,82264394,103.23,127.65,78.81,2.32,2.42,1.82
18,D18S1362,GATA51E05,82456971,103.23,127.65,78.81,2.41,2.45,1.89
18,D18S469,AFM116yg11,82804681,103.89,127.97,79.81,2.54,2.51,2.02
18,D18S874,GATA52A09,83009117,104.69,129.51,79.86,2.6,2.54,2.09
18,D18S58,AFM164xe3,83572605,107.48,133.39,81.58,2.66,2.62,2.29
18,D18S1161,AFMa085yf1,NA,108.45,134.19,82.7,NA,NA,NA
18,D18S1112,AFMa350wh5,84551118,108.45,134.19,82.71,2.67,2.62,2.6
18,D18S1121,AFMb077zd1,84569525,108.67,134.19,83.14,2.67,2.62,2.61
18,D18S1371,GATA177C03,84873356,110.57,136.69,84.45,2.69,2.56,2.69
18,D18S821,UT7934,85175428,110.83,136.69,84.96,2.72,2.48,2.76
18,D18S1009,AFMa037zc9,85766675,112,137.43,86.57,2.75,2.24,2.88
18,D18S1097,AFM029xc9,86582331,115.18,140.96,89.41,2.7,1.81,3.03
18,D18S1115,AFMb015xf5,86726469,115.18,140.96,89.41,2.67,1.72,3.05
18,D18S554,AFM296wd5,86795481,115.18,140.96,89.41,2.66,1.68,3.07
18,D18S462,AFM079xb3,86984769,116.37,141.82,90.93,2.6,1.57,3.1
18,D18S461,AFM240yd2,87300783,117.01,141.82,92.2,2.49,1.39,3.16
18,D18S1122,AFMb080zf9,87722630,118.09,142.56,93.61,2.28,1.16,3.24
18,D18S1141,AFM297yh9,NA,120.8,142.56,99.03,NA,NA,NA
18,D18S70,AFM254vd5,90045255,121.65,142.57,100.73,0.81,-0.13,3.68
18,D18S1390,18QTEL11,NA,121.65,142.57,100.73,NA,NA,NA
19,D19S886,AFMa310wd9,1438088,0,0,0,4.22,0.44,6.75
19,D19S883,AFMa299yc1,1951822,1.19,0,2.37,4.04,0.66,6.32
19,D19S565,AFMa052wb9,3618788,7.82,0.73,14.91,3.43,1.37,4.94
19,D19S591,GATA44F10,4233365,9.73,3.6,15.87,3.16,1.63,4.43
19,D19S424,AFMa132zb9,4401346,10.97,4.76,17.17,3.08,1.7,4.29
19,D19S209,AFM116xe9,4678290,11.38,4.76,17.99,2.94,1.82,4.06
19,D19S894,AFMb006xg9,6244712,14.95,8.14,21.76,2.28,2.45,2.71
19,D19S216,AFM164zb8,6801663,16.72,8.77,24.67,2.22,2.55,2.34
19,D19S427,Mfd319,NA,19.62,12.5,26.73,NA,NA,NA
19,D19S1034,GATA21G05,8365596,19.62,12.5,26.74,2.29,2.64,1.89
19,D19S869,AFMa176zh5,9725271,23.18,17.26,29.1,2.31,2.79,1.54
19,D19S406,AFM205zf2,NA,24.07,19.04,29.1,NA,NA,NA
19,D19S901,AFMb025wa9,9985549,24.07,19.05,29.1,2.28,2.81,1.47
19,D19S873,AFMa217xg5,10081779,24.07,19.05,29.1,2.27,2.81,1.44
19,D19S413,AFM292wd9,12262640,28.41,24.31,32.51,1.79,2.33,1.05
19,D19S586,GATA23B01,12974031,29.46,25.82,33.11,1.56,1.98,0.95
19,D19S581,UT5187,13886052,31.19,28.75,33.63,1.18,1.74,0.83
19,D19S906,AFMb055zc9,15310728,32.22,29.76,34.69,0.81,1.79,0.72
19,D19S1165,GATA134B01,15678821,32.22,29.76,34.69,0.86,1.78,0.72
19,D19S221,AFM224ye9,16286406,32.39,29.76,35.03,1.06,1.71,0.75
19,D19S558,UT7121,16799005,33.33,31.3,35.35,1.29,1.67,0.75
19,D19S840,AFMb022xb1,17558286,34.41,33.05,35.77,1.57,1.69,0.72
19,D19S226,AFM256yc9,18348459,36.35,35.9,36.79,1.6,1.86,0.69
19,D19S415,AFM302yb9,19173587,36.78,35.9,37.65,1.38,2.19,0.72
19,D19S923,AFMb349xb1,19489182,37.89,37.69,38.1,1.29,2.32,0.73
19,D19S432,GATA9B02,19956944,38.32,38.55,38.1,1.22,2.49,0.76
19,D19S588,GATA27C12,20003053,38.32,38.55,38.1,1.22,2.5,0.76
19,D19S252,Mfd240,20012261,38.32,38.55,38.1,1.22,2.5,0.76
19,D19S1162,ATA37G08,20463801,38.63,38.85,38.41,1.27,2.61,0.75
19,D19S885,AFMa302ya5,20632657,38.8,39.19,38.41,1.32,2.63,0.74
19,D19S917,AFMb326zh5,20823056,39.31,40.2,38.41,1.38,2.64,0.72
19,D19S199,MS231,21424977,39.96,41.29,38.64,1.63,2.62,0.64
19,D19S899,AFMb021yb9,21691000,41.09,42.95,39.22,1.76,2.61,0.61
19,D19S593,GATA64E12,21765025,41.34,43.22,39.46,1.79,2.6,0.59
19,D19S429,GAAT1E2,22420498,41.34,43.22,39.46,2.02,2.57,0.51
19,D19S1037,GGAA21A04,22847783,44.14,48.11,40.18,2.07,2.53,0.48
19,D19S566,AFMa123xf1,24158159,45.7,50.74,40.67,1.53,2.3,0.41
19,D19S911,AFMb293yg9,26173626,47.46,53.83,41.1,0.47,1.23,0.16
19,D19S925,AFMb355yd1,26618568,47.46,53.83,41.1,0.38,0.98,0.11
19,D19S568,AFM344yg5,27854647,47.72,54.34,41.1,0.19,0.54,0.04
19,D19S419,AFM326xb1,35126749,48.86,56.62,41.1,0.32,1,0.04
19,D19S931,AFMa058xc5,35507514,49.06,57.02,41.1,0.43,1.17,0.06
19,D19S870,AFMa190yg9,35525628,49.06,57.02,41.1,0.43,1.18,0.07
19,D19S920,AFMb340va9,36697941,49.4,57.71,41.1,0.9,1.69,0.14
19,D19S384,MFD283,NA,49.52,57.95,41.1,NA,NA,NA
19,D19S875,AFMa224wc9,NA,49.52,57.95,41.1,NA,NA,NA
19,D19S932,AFMa084xf1,36977696,49.52,57.95,41.1,1.03,1.79,0.15
19,D19S255,Mfd237,NA,49.52,57.95,41.1,NA,NA,NA
19,D19S919,AFMb332xe5,37111027,50.32,59.54,41.1,1.1,1.84,0.16
19,D19S426,Mfd318,NA,50.32,59.54,41.1,NA,NA,NA
19,D19S433,GGAA2A03,37778303,50.82,60.53,41.1,1.39,2.03,0.18
19,D19S405,AFM205yf10,38086904,51.29,61.48,41.1,1.48,2.11,0.19
19,D19S882,AFMa297ye9,38192394,51.45,61.48,41.42,1.5,2.14,0.2
19,D19S250,Mfd242,38264549,51.48,61.48,41.48,1.52,2.16,0.2
19,D19S928,AFMc021wd1,38607825,52.32,63.09,41.55,1.55,2.28,0.21
19,D19S414,AFM295xg9,39421421,53.81,65.85,41.77,1.45,2.65,0.25
19,D19S75,Mfd13A,39632935,53.98,65.85,42.1,1.41,2.76,0.26
19,D19S251,Mfd241,39656632,53.98,65.85,42.1,1.41,2.77,0.26
19,D19S430,GATA10A05,39809148,54.22,66.34,42.1,1.39,2.85,0.27
19,D19S871,AFMa190zh5,39927453,54.22,66.34,42.1,1.38,2.91,0.28
19,D19S1170,GATA161D11,40109997,54.98,67.85,42.1,1.37,2.99,0.29
19,D19S113,Mfd111,NA,55.68,68.98,42.37,NA,NA,NA
19,D19S719,GGAT21B08,41618589,56.19,70,42.37,1.74,3.16,0.3
19,D19S416,AFM304xf5,41773372,56.7,71.02,42.37,1.8,3.13,0.29
19,D19S874,AFMa218wg1,41773766,56.7,71.03,42.37,1.8,3.13,0.29
19,D19S245,Mfd235,41802848,56.88,71.4,42.37,1.81,3.12,0.29
19,D19S587,GATA24C09,43018676,59,75.42,42.57,2.12,2.74,0.24
19,D19S425,AFMa139we9,43302600,59.89,77.2,42.57,2.06,2.65,0.23
19,D19S208,AFM116xc7,43441309,60.96,78.76,43.17,2.01,2.61,0.23
19,D19S876,AFMa238yd1,44311243,62.52,81.86,43.17,1.43,2.43,0.24
19,D19S909,AFMb080ze9,45435332,63.34,83.18,43.49,0.67,2.03,0.3
19,D19S228,AFM238xc7,46856745,63.58,83.67,43.49,0.59,1.34,0.31
19,D19S220,AFM214yf12,46908121,63.58,83.67,43.49,0.6,1.32,0.32
19,D19S897,AFMb018wh1,47172177,63.72,83.67,43.76,0.67,1.23,0.32
19,D19S421,AFMa123xe5,47284022,64.12,84.47,43.76,0.7,1.21,0.32
19,D19S422,AFMa123xe9,47631095,64.12,84.47,43.76,0.81,1.16,0.34
19,D19S881,AFMa284yf9,47852654,64.12,84.47,43.76,0.87,1.16,0.36
19,D19S417,AFM304zg1,47977012,64.49,85.17,43.82,0.89,1.17,0.37
19,D19S47,Mfd9,49061523,65.97,86.86,45.09,0.99,1.21,0.5
19,D19S200,MS265,49461784,66.46,87.84,45.09,0.99,1.2,0.54
19,D19S223,AFM238wf10,50271421,66.68,88.27,45.09,0.96,1.15,0.57
19,D19S400,UT5036,50700902,66.92,88.76,45.09,0.91,1.13,0.57
19,D19S198,M133,51326529,68.35,90.84,45.85,0.81,1.14,0.55
19,D19S872,AFMa197xa5,52295275,68.88,90.84,46.91,0.69,1.19,0.54
19,D19S211,AFM126zc1,52868587,68.94,90.96,46.91,0.7,1.22,0.56
19,D19S420,AFM326xh9,53683075,68.94,90.96,46.92,0.83,1.24,0.59
19,D19S537,Mfd21,53846130,69.51,92.1,46.92,0.87,1.24,0.6
19,D19S408,AFM238vg11,54063758,69.79,92.1,47.49,0.92,1.25,0.6
19,D19S900,AFMb022zb9,54233761,70.16,92.84,47.49,0.95,1.25,0.61
19,D19S217,AFM165xa9,54347866,70.53,93.04,48.02,0.97,1.26,0.61
19,D19S178,Mfd139/Mfd224,54473015,70.53,93.04,48.02,1,1.26,0.61
19,BCL3,BCL3,55432514,71.4,94.78,48.02,1.14,1.37,0.61
19,D19S559,UT7544,55553839,71.4,94.78,48.02,1.15,1.39,0.61
19,D19S908,AFMb060xc5,56232530,72.43,96.2,48.66,1.17,1.47,0.65
19,D19S219,AFM210yg9,56780048,72.49,96.2,48.78,1.13,1.57,0.73
19,D19S412,AFM284yg5,57798906,74.65,99.09,50.21,1.05,1.82,0.98
19,D19S606,AFMb030we1,59833200,75.6,100.01,51.18,1.94,2.19,1.73
19,D19S902,AFMb033zd9,60191642,76.15,101.11,51.19,2.14,2.31,1.94
19,HRC.A,HRC.A,NA,80.32,105.54,55.1,NA,NA,NA
19,D19S879,AFMa283yh1,60701913,80.32,105.54,55.1,2.42,2.52,2.22
19,D19S550,UT2523,61338874,81.1,107.1,55.1,2.76,2.79,2.56
19,D19S867,AFMa115wg5,62074759,82.03,107.1,56.95,3.1,3.07,2.98
19,D19S904,AFMb040xc5,62346548,82.29,107.35,57.23,3.2,3.15,3.15
19,D19S246,Mfd232,62525333,83.37,108.89,57.84,3.27,3.2,3.26
19,D19S907,AFMb059wg9,62660919,83.51,108.89,58.13,3.32,3.23,3.34
19,D19S397,UT963,64161867,91.09,116.01,66.17,3.91,3.22,4.26
19,D19S601,GAAA1B03,64320815,91.09,116.01,66.17,3.96,3.2,4.33
19,D19S888,AFMa341xd9,65385313,94,118.76,69.24,4.16,2.97,4.5
19,D19S180,Mfd195A,65489281,94.56,119.23,69.89,4.17,2.93,4.5
19,D19S921,AFMb343wf1,65510712,94.56,119.23,69.89,4.17,2.92,4.5
19,D19S924,AFMb350we1,65963076,97.06,121.82,72.3,4.11,2.68,4.44
19,D19S927,AFMc002yg9,66068174,98.43,122.53,74.33,4.09,2.62,4.43
19,D19S418,AFM319vb5,67518940,104.01,125.73,82.28,3.07,1.75,4.26
19,D19S880,AFM186ye7,67944048,104.15,126.01,82.29,2.65,1.52,4.24
19,D19S605,AFMb005wh1,68013567,104.74,126.46,83.03,2.58,1.48,4.23
19,D19S573,AFMa054yf1,70286006,109.16,126.82,91.51,1.45,0.36,4.16
19,D19S404,AFM161xf6,70629924,109.73,126.82,92.64,1.33,0.19,4.15
19,D19S887,AFMa310xf9,70730724,109.73,126.82,92.64,1.3,0.14,4.15
19,D19S254,Mfd238,70763834,109.73,126.82,92.64,1.29,0.12,4.15
19,D19S214,AFM163xf8,70878653,109.73,126.82,92.64,1.25,0.07,4.15
20,D20S1157,20PTEL18,NA,0,0,0,NA,NA,NA
20,D20S1155,20PTEL04,NA,0.28,0,0.57,NA,NA,NA
20,D20S864,AFMa343xc9,136267,0.28,0,0.57,4.58,0.61,10.56
20,D20S1156,20PEND,NA,0.47,0,0.94,NA,NA,NA
20,D20S103,AFM077xd3,497302,2.52,0,5.05,4.26,0.77,9.88
20,D20S117,AFM248yc5,593148,2.9,0,5.8,4.18,0.81,9.71
20,D20S199,AFMa131wf1,1032044,5.81,0,11.62,3.78,1.01,8.89
20,D20S906,AFM338td9,1443623,5.81,0,11.62,3.42,1.19,8.12
20,D20S179,AFM240wb8,1882140,7.05,0,14.1,3.03,1.39,7.3
20,D20S113,AFM205th8,1940494,7.39,0.68,14.1,2.98,1.42,7.19
20,D20S842,AFMa175vb1,2591210,9.35,0.9,17.8,2.56,1.71,5.97
20,D20S181,AFM240zf4,3077518,10.58,1.48,19.67,2.49,1.93,5.06
20,D20S193,AFM308we1,3218334,10.58,1.48,19.67,2.52,1.99,4.8
20,D20S473,ATA21E04,3370442,10.82,1.97,19.67,2.56,2.06,4.52
20,D20S482,GATA51D03,4411254,13.21,3.52,22.89,3.12,2.5,3.38
20,D20S97,AFM036ya3,4429159,13.21,3.52,22.89,3.14,2.5,3.38
20,D20S895,AFMb352xd9,4991629,15.28,5.86,24.7,3.45,2.7,3.4
20,D20S849,AFMa217zh9,5099040,15.72,5.86,25.58,3.5,2.73,3.39
20,D20S882,AFMb290wh5,5540104,17.77,8.06,27.48,3.63,2.86,3.23
20,D20S95,AFM023ta1,5621256,18.4,9.32,27.48,3.64,2.89,3.19
20,D20S916,AFMa085zh9,5767060,19.74,9.56,29.93,3.64,2.92,3.1
20,D20S905,AFM303zd5,5768616,19.9,9.56,30.24,3.64,2.92,3.1
20,D20S194,AFM317te5,6047702,20.35,10.47,30.24,3.61,2.99,2.96
20,D20S892,AFMb344xb1,6655080,21.44,12,30.88,3.36,3.1,2.85
20,D20S846,AFMa196wf5,6669939,21.44,12,30.88,3.35,3.1,2.85
20,D20S59,Unknown,6696360,21.44,12,30.88,3.34,3.1,2.85
20,D20S602,GATA72E11,7231081,24.35,15.92,32.78,2.97,3.16,2.87
20,D20S115,AFM218yg3,7564873,24.66,15.92,33.41,2.75,3.17,2.83
20,D20S879,AFMb281yf1,8469864,27.52,18.08,36.96,2.45,3.09,2.45
20,D20S177,AFM238zc11,8700014,27.52,18.08,36.96,2.43,3.05,2.31
20,D20S175,AFM234zb12,9100090,27.92,18.88,36.96,2.43,2.96,2.1
20,D20S917,AFMa086we9,9193059,28.14,18.88,37.4,2.44,2.94,2.07
20,D20S162,UT1689,9941937,30.34,21.77,38.92,2.48,2.76,1.92
20,D20S894,AFMb348yb5,10604886,32.24,24.33,40.16,2.44,2.61,1.71
20,D20S188,AFM288zf5,10946679,32.53,24.82,40.23,2.35,2.54,1.58
20,D20S189,AFM292xb5,11078813,33.99,26.5,41.48,2.3,2.52,1.53
20,D20S27,Mfd25,NA,34.58,27.11,42.04,NA,NA,NA
20,D20S186,AFM120xc7,11428801,34.58,27.11,42.04,2.15,2.46,1.45
20,D20S61,D20S61,11903263,35.28,27.84,42.72,1.89,2.4,1.41
20,D20S604,GATA81E09,12489295,35.78,28.57,42.99,1.57,2.37,1.42
20,D20S163,UT1705,12763111,36.69,30,43.38,1.45,2.36,1.42
20,D20S915,AFMa081th9,13352730,37.62,31.25,43.99,1.33,2.37,1.32
20,D20S66,Mfd136A,NA,38.23,31.97,44.49,NA,NA,NA
20,D20S152,UT759,15174281,39.21,32.76,45.66,1.84,2.54,0.93
20,D20S166,UT1677,15202763,39.21,32.76,45.66,1.85,2.54,0.92
20,D20S852,AFMa224xf1,15332577,39.56,33.46,45.66,1.9,2.56,0.92
20,D20S98,AFM044xb4,15557881,40.76,34.56,46.96,1.97,2.6,0.91
20,D20S904,AFM291we5,15630312,41.57,36.19,46.96,1.99,2.61,0.91
20,D20S161,UT1674,16526839,42.78,37.58,47.99,2.1,2.76,0.91
20,D20S875,AFMb067xg1,16557213,43.46,38.92,47.99,2.1,2.77,0.91
20,D20S118,AFM260xg5,16934331,44.35,40.71,47.99,2.07,2.83,0.89
20,D20S114,AFM210vb4,17161924,44.35,40.71,47.99,2.03,2.86,0.88
20,D20S112,AFM197xb12,17220944,44.35,40.71,47.99,2.02,2.86,0.87
20,D20S605,GATA83F12,17631719,44.86,41.51,48.22,1.93,2.91,0.82
20,D20S1140,ATA4B02,18022806,45.76,43.31,48.22,1.84,2.93,0.74
20,D20S432,UT5542,19736391,48.54,47.18,49.91,1.66,2.73,0.36
20,D20S912,AFMa070xg5,20765818,50.95,51.99,49.91,1.38,2.5,0.35
20,D20S54,D20S54,20848977,51.38,52.86,49.91,1.36,2.47,0.35
20,D20S190,AFM294vb5,21215413,51.38,52.86,49.91,1.27,2.37,0.31
20,D20S868,AFMb027zb9,21582256,51.38,52.86,49.91,1.19,2.27,0.25
20,D20S180,AFM240wg1,22031254,51.38,52.86,49.91,1.09,2.12,0.17
20,D20S474,ATA27B02,22044310,51.39,52.86,49.91,1.09,2.12,0.17
20,D20S477,GATA29F06,22317071,51.9,53.74,50.07,1.04,2.02,0.13
20,D20S871,AFMb038ya9,23240575,53.34,56.44,50.23,0.96,1.66,0.06
20,D20S101,AFM058xa1,23544140,53.64,57.05,50.23,0.92,1.54,0.06
20,D20S848,AFMa210wh9,24335883,54.07,57.92,50.23,0.72,1.23,0.06
20,D20S65,Mfd134A,25098839,54.8,59.38,50.23,0.46,0.96,0.05
20,D20S191,AFM294zc5,26169038,54.83,59.38,50.27,0.18,0.62,0.01
20,D20S111,AFM190xg1,32228756,55.31,60.3,50.32,0.45,0.64,0.02
20,D20S863,AFMa339xf5,32329931,55.32,60.3,50.34,0.47,0.65,0.02
20,D20S872,AFMb054zh9,32332828,55.34,60.3,50.37,0.47,0.65,0.02
20,D20S874,AFMb059wb1,32465839,55.51,60.63,50.39,0.5,0.67,0.02
20,D20S903,AFM288yb1,32815969,55.51,60.63,50.39,0.55,0.72,0.02
20,D20S187,AFM262xf9,32818029,55.51,60.63,50.39,0.55,0.72,0.02
20,D20S843,AFMa176xc9,32931329,55.66,60.93,50.39,0.56,0.74,0.02
20,D20S878,AFMb280xh5,34188880,57.05,63.71,50.39,0.49,0.95,0.02
20,D20S909,AFMa045ze5,36174796,57.18,63.98,50.39,0.55,1.29,0.13
20,D20S914,AFMa072zf9,36376767,57.18,63.98,50.39,0.63,1.32,0.13
20,D20S896,AFM275vc9,36420995,57.18,63.98,50.39,0.64,1.33,0.13
20,D20S870,AFMb030xe9,36423650,57.18,63.98,50.39,0.65,1.33,0.13
20,D20S847,AFMa197yd5,36575981,57.37,64.36,50.39,0.71,1.35,0.13
20,D20S834,AFMa123wd1,37696198,58.23,66.07,50.39,1.09,1.5,0.27
20,D20S841,AFMa163xh1,37752822,58.33,66.27,50.39,1.1,1.51,0.28
20,D20S884,AFMb291xd9,37773156,58.4,66.4,50.39,1.11,1.52,0.29
20,D20S859,AFM189xb6,38145858,59.37,67.68,51.05,1.15,1.58,0.35
20,D20S478,GATA42A03,38934518,60.72,70.37,51.07,1.14,1.73,0.41
20,D20S174,AFM224yc1,39427663,60.88,70.37,51.39,1.12,1.84,0.44
20,D20S607,GATA90E02,40499372,61.27,71.12,51.41,1.12,2.06,0.44
20,D20S107,AFM142xh4,40585062,61.78,72.14,51.41,1.12,2.08,0.43
20,D20S99,AFM051xf12,41316181,63.25,73.64,52.86,1.22,2.22,0.37
20,D20S170,AFM193xc9,42044341,63.29,73.73,52.86,1.36,2.35,0.42
20,D20S108,AFM163yh8,42532998,64.19,75.35,53.03,1.48,2.43,0.41
20,D20S858,AFMa285wf1,42660580,64.74,76.21,53.27,1.51,2.45,0.4
20,D20S899,AFMc013yh9,43419403,66.42,79.57,53.27,1.64,2.55,0.33
20,D20S96,AFM029yc3,43797975,66.55,79.83,53.27,1.64,2.6,0.3
20,D20S150,UT653,44198177,66.55,79.83,53.27,1.57,2.63,0.3
20,D20S861,AFMa339wd5,44309919,68.04,82.81,53.28,1.55,2.64,0.31
20,D20S911,AFMa060wg1,44907209,68.85,84.1,53.59,1.48,2.67,0.41
20,D20S880,AFM207zb10,45146086,69.4,85.21,53.59,1.49,2.68,0.47
20,D20S119,AFM273yh9,45351400,69.4,85.21,53.59,1.49,2.67,0.52
20,D20S481,GATA47F05,45470815,69.4,85.21,53.59,1.5,2.67,0.56
20,D20S1151,GATA148H05,45589242,69.4,85.21,53.59,1.51,2.66,0.59
20,D20S838,AFMa139wf5,46339810,69.67,85.56,53.78,1.57,2.61,0.75
20,D20S856,AFMa240xf1,46355295,69.67,85.56,53.78,1.58,2.61,0.75
20,D20S836,AFMa132xe9,46642791,70.33,86.51,54.14,1.63,2.58,0.78
20,D20S862,AFMa339we9,46747893,70.33,86.51,54.15,1.65,2.57,0.78
20,D20S886,AFMb298wb9,46953626,71.06,87.98,54.15,1.7,2.55,0.79
20,D20S891,AFMb336ye5,47632131,72.46,90.77,54.15,1.84,2.49,0.82
20,D20S197,AFM326xd5,47863247,73.4,91.28,55.53,1.84,2.48,0.84
20,D20S178,AFM240vd6,48254470,73.83,91.84,55.83,1.8,2.46,0.89
20,D20S176,AFM238vh6,49015985,75.75,93.89,57.6,1.69,2.45,1.04
20,D20S866,AFMb017xg5,49065877,75.75,93.89,57.61,1.68,2.45,1.05
20,D20S436,UT8178,49680587,75.75,93.9,57.61,1.65,2.45,1.2
20,D20S897,AFMc010xa9,50974688,78.17,97.5,58.84,1.81,2.45,1.36
20,D20S869,AFM205tc9,51259089,78.47,98.11,58.84,1.89,2.45,1.39
20,D20S196,AFM321xd1,51264107,78.47,98.11,58.84,1.89,2.45,1.39
20,D20S857,AFMa244ye9,51810773,80.74,101.34,60.14,2.04,2.47,1.47
20,D20S845,AFMa192wb1,52265663,81.04,101.95,60.14,2.14,2.5,1.55
20,D20S1083,GAAT1F1,52337043,81.51,101.95,61.08,2.16,2.51,1.56
20,D20S839,AFMa153yc9,52724246,81.95,102.82,61.08,2.21,2.54,1.62
20,D20S833,AFMa122xc5,52753884,81.95,102.82,61.08,2.21,2.55,1.63
20,D20S877,AFMb073zb9,52816679,81.95,102.82,61.08,2.21,2.55,1.64
20,D20S606,GATA86F01,53264679,82.85,103.5,62.21,2.23,2.6,1.73
20,D20S480,GATA45B10,53559691,83.19,103.5,62.88,2.23,2.64,1.79
